pcode,pname,tname,acode,aname,tcode,mcode,mname,oct_side15_lat,oct_side15_lon,oct_side15_distance,oct_side15_road,oct_side15_road_name,oct_side15_road_num,oct_side15_road_distance,oct_side15_road_name2,oct_side15_road_num2,oct_side15_wmen,oct_side15_men,oct_side15_total,oct_side15_house,oct_side15_leader,oct_side15_leader_cause,oct_side15_local,oct_side15_local_name,oct_side15_local2,oct_side15_local2_name,oct_side15_local3,oct_side15_local3_name,oct_side15_local4,oct_side15_local4_name,oct_side15_local5,oct_side15_local5_name,oct_side15_river,oct_side15_river_name,oct_side15_sea,oct_side15_sea_name,oct_side15_lagoon,oct_side15_lagoon_name,oct_side15_mangrove,oct_side15_mangrove_name,oct_side15_mangrove_area,oct_side15_swamp,oct_side15_swamp_name,oct_side15_swamp_area,oct_side15_island,oct_side15_island_name,oct_side15_foth,oct_side15_foth_name,oct_side15_mountain,oct_side15_mountain_name,oct_side15_mountain_sea_leval,oct_side15_border,oct_side15_border_name1,oct_side15_border_distance1,oct_side15_border_name2,oct_side15_border_distance2,oct_side15_mm_type1,oct_side15_mm_type2,oct_side15_mm_type2_name,oct_side15_mm_type3,oct_side15_mm_type3_name,oct_side15_power,oct_side15_power_name,oct_side15_highvoltage,oct_side15_dam,oct_side15_dam_name,oct_side15_reservoir,oct_side15_reservoir_name,oct_side15_weir,oct_side15_weir_name,oct_side15_housing,oct_side15_housing_total,oct_side15_condos,oct_side15_condos_total
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011302,สะแล่ง,18.57853581,99.09071311,10,0,,,1.5,สันป่าฝ้าย-ห้วยไซ,1147,332,292,624,313,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝ่ายชะลอน้ำ,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011303,แจ่ม,18.57860319,99.07927483,10.1,0,,,0.25,สันป่าฝ้าย-ห้วยไซ,1147,533,440,973,310,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011304,สันคะยอม,18.59274234,99.08573896,13,0,,,500,สันป่าฝ้าย-ห้วยไซ,1147,824,735,1559,751,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยหมาย่ำ,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,1,2,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011305,เหมืองกวัก,18.61276878,99.0908365,13,0,,,0.1,สันป่าฝ้าย-ห้วยไซ,1147,534,482,1016,463,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยแกบ,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายชะลอน้ำ(ไม่มีชื่อ),0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011306,ร่องกอม่วง,18.60656765,99.05669063,11.9,0,,,2,ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,11,1165,992,2157,1539,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,1,6,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011307,สันป่าเหียง,18.62270232,99.10216212,10,0,,,0.22,สันป่าฝ้าย-ห้วยไซ,1147,708,713,1421,575,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011308,กิ่วมื่น,18.61900781,99.1164583,18,0,,,2.6,สันป่าฝ้าย-ห้วยไซ,1147,321,318,639,319,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,1,"ดอยยักษ์,ดอยถ้ำ",0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายพักน้ำ R14,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011309,ป่าเป้า,18.59355712,99.08148497,10.4,1,สันป่าฝ้าย-ห้วยไซ,1147,,,,322,289,611,331,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,0,,1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011310,หนองหอย,18.59002468,99.15758327,20,0,,,10,สันป่าฝ้าย-ห้วยไซ,1147,215,195,410,140,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,1,ดอยปู่ย่า,0,,,0,,,,,1,0,,0,,0,,0,0,,1,แม่ตีบ,1,ฝายชะลอน้ำ(ไม่มีชื่อ),0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011311,ศรีดอนตัน,18.60084421,99.07215893,12,0,,,1.6,สันป่าฝ้าย-ห้วยไซ,1147,401,384,785,220,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011312,เหล่า,18.58151043,99.10284206,12,0,,,2.8,สันป่าฝ้าย-ห้วยไซ,1147,287,301,588,337,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,1,ดอยขะม้อ,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ชะลอน้ำ (ไม่มีชื่อ),1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011313,ปูเลย,18.60001929,99.05071467,8.8,0,,,0.9,ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,11,342,316,658,711,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,1,นิคมอุตสาหกรรมเวิลด์,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011315,หนองเหียง,18.6166655,99.0680109,12,0,,,3.6,สันป่าฝ้าย-ห้วยไซ,1147,324,297,621,331,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,คลองชลประทาน,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,1,5,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011316,คอกวัว,18.60638208,99.07853052,12,0,,,1.5,สันป่าฝ้าย-ห้วยไซ,1147,156,132,288,82,1,,0,,1,เทศบลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011317,สันต้นผึ้ง,18.6301737,99.10385594,15,0,,,0.28,สันป่าฝ้าย-ห้วยไซ,1147,178,180,358,116,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011314,ป่าตึง,18.59065135,99.10252824,12,0,,,2.6,สันป่าฝ้าย-ห้วยไซ,1147,254,252,506,149,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,1,ดอยขุมเงิน,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,1,ท่ามะนาว,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011318,ใหม่ฝายหิน,18.57661372,99.09519911,11,0,,,1.9,สันป่าฝ้าย-ห้วยไซ,1147,196,188,384,213,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่ตีบ,0,,0,,0,,,0,,,0,,1,ดอยแก้วประสิทธ์,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายชะลอน้ำ (ไม่มีชื่อ),1,1,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011319,ใหม่เหมืองกวัก,18.61716244,99.08832729,13,0,,,0.5,สันป่าฝ้าย-ห้วยไซ,1147,312,322,634,180,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,ลำเหมืองเหมืองกวัก,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011320,ยี่ข้อ,18.59096023,99.07946125,10,0,,,0.19,สันป่าฝ้าย-ห้วยไซ,1147,125,102,227,76,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,มะเขือแจ้,5101,เมืองลำพูน,51011300,51011321,ฮ่องกอม่วงสอง,18.60936638,99.05584574,10,0,,,7.2,ถนนซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,11,323,326,649,440,1,,0,,1,เทศบาลตำบลมะเขือแจ้,0,,0,,0,,1,แม่น้ำกวง,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,0,,1,1,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011601,ศรีบัวบาน,18.52685176,99.08995539,11,0,,,0.8,ซุปเปอร์ ไฮเวย์ เชียงใหม่-ลำปาง,11,691,670,1361,464,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยม่อนฤาษี,1,ดอยม่อนฤาษี,373,0,,,,,1,0,,0,,0,,1,0,,1,อ่างวังชมภู,0,,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011603,จำบอน,18.51922071,99.08164591,11,0,,,0.17,ทางหลวงชนบท,ลพ.2005,370,380,750,350,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สาร,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายลำน้ำแม่สาร,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011609,ป่าบง,18.4624114,99.0541707,18,1,ถนนทางหลวงชนบท,ลพ.2005,,,,198,178,376,152,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยผาคอก,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011611,ดอนแก้ว,18.52085478,99.08523872,10,0,,,4.6,ถนนซุไฮเวย์ เชียงใหม่-ลำปาง,11,395,377,772,366,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยกิ่วช้าง,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011704,ต้นปัน,18.5023119,98.99081692,12,0,,,0.03,ถนนเลียบเมืองลำพูน,116,367,294,661,194,1,,1,องค์การบริหารส่วนตำบลหนองหนาม,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011602,จำขี้มด,18.50487071,99.11630407,13,1,ซุปเปอร์ ไฮเวย์ เชียงใหม่-ลำปาง,11,,,,311,341,652,353,1,,0,,1,เทศบาลตำบล ศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สาร,0,,0,,0,,,0,,,0,,1,ดอยยาว,0,,,0,,,,,0,0,,0,,0,,1,0,,1,อ่างเก็บน้ำแม่สาร,1,ฝายรับน้ำแม่สาร,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011604,ขัวแคร่,18.53717685,99.06939223,8,0,,,0.28,ซุปเปอร์ ไฮเวย์ เชียงใหม่-ลำปาง,11,665,645,1310,380,1,,0,,1,เทศบาลตำบล ศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สาร,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายมหาโชค,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011605,ม้าใต้,18.55268621,99.07242984,9.2,0,,,1.7,ซุปเปอร์ ไฮเวย์ เชียงใหม่-ลำปาง,11,676,631,1307,592,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่ยาก,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,"ฝายแม่ยาก ,ฝายป่าบง",0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011606,ม้าเหนือ,18.55547311,99.07220721,8.6,0,,,2.1,ซุปเปอร์ ไฮเวย์ เชียงใหม่-ลำปาง,11,394,367,761,446,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่ยาก,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝานแม่ยาก,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011607,ทุ่งยาว,18.49861097,99.07402307,14,1,ถนนทางหลวงชนบท,ลพ.2005,,,,315,295,610,232,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สาร,0,,0,,0,,,0,,,0,,1,ดอยผาช่อ,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายน้ำล้นบ้านทุ่งยาว,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011608,หนองหล่ม,18.47818828,99.05698836,16,1,ถนนทางหลวงชนบท,ลพ.2005,,,,324,305,629,246,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สม,0,,0,,0,,,0,,,0,,1,ดอยผายาย,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,1,ฝายลำน้ำแม่สม,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011706,กอข่อย,18.51379954,98.99314642,8,0,,,1.3,ถนนเลี่ยงเมืองลำพูน,116,327,312,639,211,1,,1,องค์การบริหารส่วนตำบลหนองหนาม,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011708,ทุ่ง บ้านรั้ว,18.51293479,98.96665961,12,0,,,0.04,ถนนท่าจักร-แม่ทา,1033,202,184,386,125,1,,0,,1,เทศบาลตำบลบ้านแป้น,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020101,ทากู่,18.55664406,99.25254822,22,1,ทางหลวงชนบท,ลพ.2031,,,,386,401,787,230,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,1,อ่างเก็บน้ำห้วยโฮ่งฮ่าง,0,,0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011610,ป่าป๋วย,18.48127785,99.06459376,15,1,ทางหลวงชนบท,ลพ.2005,,,,119,95,214,75,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สม,0,,0,,0,,,0,,,0,,1,ดอยผาคอก,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,"ฝายน้ำแม่สมป่าป๋วย,ฝายลุงเดช,ฝายลุงวัน,ฝายลุงศรและฝายพ่อหมู",0,,0,
51,ลำพูน,ศรีบัวบาน,5101,เมืองลำพูน,51011600,51011612,ทุ่งยาวเหนือ,18.50599495,99.07290727,13,1,ถนนทางหลวงชนบท,ลพ.2005,,,,224,204,428,134,1,,0,,1,เทศบาลตำบลศรีบัวบาน,0,,0,,0,,1,ลำน้ำแม่สาร,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,0,,1,ฝายหน้าวัดทุ่งยาวและฝาย อบจ.,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011701,บ่อโจง,18.5185658,98.98032412,9.4,0,,,0.07,ถนนบ้านถ้ำหนองหนาม-บ้านใหม่ร่องแกลบ,ลพ.ถ 1011-สามแยก ทล.116,318,289,607,192,1,,0,,1,เทศบาลตำบลบ้านแป้น,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011702,ขว้าง,18.52262745,98.97671789,9.8,0,,,1.2,ถนนบ้านถ้ำหนองหนาม-บ้านใหม่ร่องแกลบ,ลพ.ถ 1011-สามแยก ทล.116,395,430,825,289,1,,0,,1,เทศบาลตำบลบ้านแป้น,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011703,หนองหนาม,18.51196829,98.97618145,12,0,,,0.1,ถนนบ้านถ้ำหนองหนาม-บ้านใหม่ร่องแกลบ,ลพ.ถ 1011-สามแยก ทล.116,418,456,874,434,1,,1,องค์การบริหารส่วนตำบลหนองหนาม,1,เทศบาลตำบลบ้านแป้น,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011705,หนองเหียง,18.49110839,98.99156928,13,1,ซุปเปอร์ไฮเวย์,116,,,,287,268,555,724,1,,1,องค์การบริหารส่วนตำบลหนองหนาม,0,,0,,0,,0,,1,แม่น้ำทา(ฝายดอยครั่ง)​,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,1,ฝายพ่อใจ๋,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020102,ทาป่าสัก,18.54321649,99.24387664,19,1,ทางหลวงชนบท,ลพ.2031,,,,410,352,762,269,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,อ่างเก็บน้ำห้วยบง,1,ฝ่ายหลวงพวง(พระราชดำริ),0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020103,ทาทุ่งไผ่,18.52545045,99.23426226,17,1,ทางหลวงชนบท,2031,,,,223,195,418,130,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,1,ห้วยทุ่งไผ่,1,ฝายชะลอน้ำทุ่งไผ่,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020104,ทาชมภู,18.51163383,99.21361461,13,1,ทางหลวงชนบท,2031,,,,209,192,401,131,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,ลำน้ำทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,1,"พระราชดำริห้วยไคร้,ห้วยชมภู,ห้วยอ้อ",1,ฝายสะพานขาวทาชมภู,0,,0,
51,ลำพูน,หนองหนาม,5101,เมืองลำพูน,51011700,51011707,หนองเรือ,18.52413051,99.00235981,5,1,ถนนบ้านถ้ำหนองหนาม-บ้านใหม่ร่องแกลบ,ลพ.ถ1011-สามแยก​ทล.116,,,,205,195,400,126,1,,1,องค์การบริหารส่วนตำบลหนองหนาม,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020105,ทาปลาดุก,18.48974367,99.19412166,9.6,1,ทางหลวงชนบท,"20,262,031",,,,518,470,988,363,1,,0,,1,ทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,อ่างปู่ตาตึง,1,ฝายชะลอน้ำบ้านทาปลาดุก,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020106,ทาป่าเปา,18.47549806,99.19018954,8,1,ทางหลวงชนบท,2026,,,,442,429,871,209,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,1,"อ่างห้วยทรายขาว,อ่างห้วยกี่หมี,อ่างหัวบ้าน",1,ฝายน้ำล้นจำงูน,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020107,ทาสองท่า,18.53572349,99.24213588,23,1,ทางหลวงชนบท,ลพ.2031,,,,255,241,496,137,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,"แม่น้ำแม่ทา , คลองห้วยแม่ยอนหวายหลวง",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,1,"ฝ่ายเหมืองน้อย , ฝ่ายเหมืองโป่งนก",0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020108,ขุนตาน,18.50060135,99.26513582,24,1,ทางหลวงชนบท,ลป.2017,,,,72,80,152,33,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,1,ดอยขุนตาล,1,ดอยขุนตาล,578,0,,,,,1,0,,0,,0,,0,0,,0,,1,"ฝายห้วยน้ำแป๊ป, ฝ่ายห้วยป่ายางฮี่",0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020109,ศรีทรายมูล,18.48658685,99.18654576,9.5,1,ทางหลวงชนบท,"20,262,031",,,,269,252,521,130,1,,0,,1,ทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,1,อ่างเก็บน้ำสาธารณะบ้านศรีทรายมูล,1,ฝายน้ำล้นบ้านศรีทรายมูล,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020110,ปงอ้อ,18.54901307,99.25508693,21,1,ทางหลวงชนบท,,,,,126,126,252,90,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา ลำห้วยแม่ป่าข่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,1,0,,0,,0,,0,0,,0,,1,ฝ่ายทุ่งตะวันออก,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020111,หน้าสถานี,18.50522426,99.20307487,11,1,ทางหลวงชนบท,2031,,,,82,75,157,39,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,1,0,,1,"ห้วยปู่ตุ๋ย,ห้วยแล้ง",1,ฝายสถานี,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020113,ป่าตึง,18.53661484,99.25119504,20,1,ทางหลวงชนบท,,,,,170,182,352,107,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,"แม่น้ำแม่ทา , คลองห้วยแม่ยอนหวายหลวง",0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,0,,0,,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020114,ทาป่าตึงเหนือ,18.55220816,99.24707517,20,1,ทางหลวงชนบท,ลพ.2031,,,,244,215,459,154,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่น้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,อ่างโข่งควาย,0,,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020115,ใหม่ทาชมภู,18.5177761,99.21769425,14,1,ทางหลวงชนบท,2031,,,,164,154,318,84,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,แม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,"ห้วยกอมะหลอด,ห้วยข้าวหลาม,ห้วยหลวง,ห้วยลุ่มน้ำทา",0,,0,,0,
51,ลำพูน,ทาปลาดุก,5102,แม่ทา,51020100,51020112,แม่ป่าข่า,18.54096468,99.2710045,23,1,ทางหลวงชนบท,,,,,64,83,147,45,1,,0,,1,เทศบาลตำบลทาปลาดุก,0,,0,,0,,1,ลำห้วยแม่ป่าข่า,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,อ่างเก็บน้ำห้วยแม่ป่าข่า,1,"ฝ่ายเกาะข่า,ฝ่ายเหมืองกลาง,ฝ่ายเหมืองบน,ฝ่ายทุ่งตะเคียน",0,,0,
51,ลำพูน,ทาสบเส้า,5102,แม่ทา,51020200,51020201,ทาสบเส้า,18.45451032,99.12411198,1.6,0,,,1.5,แม่ทา-ท่าจักร,1033,510,494,1004,300,1,,0,,1,เทศบาลตำบลทาสบเส้า,0,,0,,0,,1,ลำน้ำแม่ทา,0,,0,,0,,,0,,,0,,0,,0,,,0,,,,,0,0,,0,,0,,0,0,,1,อ่างเก็บน้ำแม่เส้า,1,"ฝายเหมืองบ้าน,ฝายแม่ซ้าน,ฝายห้วยค่า,ฝายบ้านเกาะ",0,,0,
